label;parent;chapter
similarity to anothther animal;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
peoples;;PLINE-8-annoteIPL
Chalybes;;PLINE-8-annoteIPL
Chalybes;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Casilinum;;PLINE-8-annoteIPL
Casilinum;;PLINE-8-annoteIPL
3rd-2nd c. BCE;;PLINE-8-annoteIPL
undefined historian;;PLINE-8-annoteIPL
undefined historian;;PLINE-8-annoteIPL
M. Scaurus;;PLINE-8-annoteIPL
M. Scaurus;;PLINE-8-annoteIPL
2nd c. BCE;;PLINE-8-annoteIPL
shellfish;;PLINE-8-annoteIPL
ancient classes;;PLINE-8-annoteIPL
ancient classes;;PLINE-8-annoteIPL
ancient classes;;PLINE-8-annoteIPL
ancient classes;;PLINE-8-annoteIPL
garden dormouse;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Arginusa;;PLINE-8-annoteIPL
Arginusa;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Hellespont;;PLINE-8-annoteIPL
Hellespont;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Elaphus;;PLINE-8-annoteIPL
Elaphus;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Poroselene;;PLINE-8-annoteIPL
Poroselene;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Lebadea;;PLINE-8-annoteIPL
Orchomenos;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Ithaca;;PLINE-8-annoteIPL
Ithaca;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Seriphos;;PLINE-8-annoteIPL
Seriphos;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Thesalia;;PLINE-8-annoteIPL
Thesalia;;PLINE-8-annoteIPL
Sicander lake;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Appenine;;PLINE-8-annoteIPL
Appenine;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Kydonia;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Tyrinthe Editorial problem;;PLINE-8-annoteIPL
Tyrinthe Editorial problem;;PLINE-8-annoteIPL
Myrinthe;;PLINE-8-annoteIPL
Myrinthe;;PLINE-8-annoteIPL
from inorganic element;;PLINE-8-annoteIPL
from inorganic element;;PLINE-8-annoteIPL
peoples;;PLINE-8-annoteIPL
Syrians;;PLINE-8-annoteIPL
Syrians;;PLINE-8-annoteIPL
peoples;;PLINE-8-annoteIPL
Syrians;;PLINE-8-annoteIPL
Syrians;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
river Euphrates;;PLINE-8-annoteIPL
places;;PLINE-8-annoteIPL
Latmus;;PLINE-8-annoteIPL
Latmus;;PLINE-8-annoteIPL
ancient classes;;PLINE-8-annoteIPL
ancient classes;;PLINE-9-annoteIPL
acient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
monster Archeo;;PLINE-9-annoteIPL
sea grape;;PLINE-9-annoteIPL
odour;;PLINE-9-annoteIPL
juger;;PLINE-9-annoteIPL
juger;;PLINE-9-annoteIPL
Indian ocean;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
river Ganges;;PLINE-9-annoteIPL
river Ganges;;PLINE-9-annoteIPL
astronomic calendar;;PLINE-9-annoteIPL
4th c. BCE;;PLINE-9-annoteIPL
Ptolemaeus I Soter;;PLINE-9-annoteIPL
Ptolemaeus I Soter;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
Gedrosians;;PLINE-9-annoteIPL
Gedrosians;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Gallic Ocean;;PLINE-9-annoteIPL
Gallic Ocean;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Gibraltar strait;;PLINE-9-annoteIPL
Gibraltar strait;;PLINE-9-annoteIPL
Cadiz ocean;;PLINE-9-annoteIPL
sea tree;;PLINE-9-annoteIPL
1st c. CE;;PLINE-9-annoteIPL
undefined author(s);;PLINE-9-annoteIPL
undefined author(s);;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
undefined author(s);;PLINE-9-annoteIPL
undefined author(s);;PLINE-9-annoteIPL
Cadiz ocean;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Lugdunensis provincia;;PLINE-9-annoteIPL
Lugdunensis provincia;;PLINE-9-annoteIPL
varia lectio;;PLINE-9-annoteIPL
tumore;;PLINE-9-annoteIPL
tumore;;PLINE-9-annoteIPL
sea ram;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Cadiz;;PLINE-9-annoteIPL
Cadiz;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
M. Scaurus;;PLINE-9-annoteIPL
M. Scaurus;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Cadiz Ocean;;PLINE-9-annoteIPL
Cadiz Ocean;;PLINE-9-annoteIPL
whales;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
1st c. CE;;PLINE-9-annoteIPL
forehead;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
forehead;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
number of offsprings;;PLINE-9-annoteIPL
similarity with another animal;;PLINE-9-annoteIPL
1st c. BCE-1st c. CE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Baias;;PLINE-9-annoteIPL
Baias;;PLINE-9-annoteIPL
Flavius Alfius;;PLINE-9-annoteIPL
1st c. BCE-1st c. CE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Hippo Diarrhytos;;PLINE-9-annoteIPL
Hippo Diarrhytos;;PLINE-9-annoteIPL
Marcus Pompeius Silvanus Staberius Flavinus;;PLINE-9-annoteIPL
Marcus Pompeius Silvanus Staberius Flavinus;;PLINE-9-annoteIPL
sociability to man;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Iasus;;PLINE-9-annoteIPL
Iasus;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Roman deities;;PLINE-9-annoteIPL
sociability to man;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Iasus;;PLINE-9-annoteIPL
Iasus;;PLINE-9-annoteIPL
sociability to man;;PLINE-9-annoteIPL
sadness;;PLINE-9-annoteIPL
Hegesidemus Cythnius;;PLINE-9-annoteIPL
Hegesidemus Cythnius;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Narbonensis;;PLINE-9-annoteIPL
Narbonensis;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
south wind;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Iasian Gulf;;PLINE-9-annoteIPL
Iasian Gulf;;PLINE-9-annoteIPL
sadness;;PLINE-9-annoteIPL
King of Caria;;PLINE-9-annoteIPL
King of Caria;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
sadness;;PLINE-9-annoteIPL
thursion;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
snouth;;PLINE-9-annoteIPL
ancien classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
number of offsprings;;PLINE-9-annoteIPL
copulation;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
Chelonophagi;;PLINE-9-annoteIPL
Chelonophagi;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
hippopotamus;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
copulation;;PLINE-9-annoteIPL
number of offsprings;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
crustacean;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Statius Sebosus;;PLINE-9-annoteIPL
Statius Sebosus;;PLINE-9-annoteIPL
eel  moray  snake  conger;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
trade of animal part;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
gragarious;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Calchedon;;PLINE-9-annoteIPL
Calchedon;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
gragarious;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Calchedon;;PLINE-9-annoteIPL
Calchedon;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancien classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Ister;;PLINE-9-annoteIPL
Ister;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Hadratic sea;;PLINE-9-annoteIPL
Hadratic sea;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
similarity to antother animal;;PLINE-9-annoteIPL
little animal similar to a scorpion parasite of thon and swordfish;;PLINE-9-annoteIPL
sclae;;PLINE-9-annoteIPL
fishing with web;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
brown meagre;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
astronimical calendar;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
cf. information about the direction of the hair of the wild bull  Plin. VIII 74.;;PLINE-9-annoteIPL
variety;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Carpathos (Aegean island);;PLINE-9-annoteIPL
Carpathos (Aegean island);;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Lectus cape;;PLINE-9-annoteIPL
1st c. CE;;PLINE-9-annoteIPL
Optatus;;PLINE-9-annoteIPL
Optatus;;PLINE-9-annoteIPL
freeman of Tiberius;;PLINE-9-annoteIPL
freeman of Tiberius;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Alpa;;PLINE-9-annoteIPL
Alpa;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Constance;;PLINE-9-annoteIPL
Constance;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
variety;;PLINE-9-annoteIPL
CONCHYLIA;;PLINE-9-annoteIPL
M. Apicius;;PLINE-9-annoteIPL
M. Apicius;;PLINE-9-annoteIPL
Asinius Celer;;PLINE-9-annoteIPL
Asinius Celer;;PLINE-9-annoteIPL
Caligula;;PLINE-9-annoteIPL
Caligula;;PLINE-9-annoteIPL
1st c. CE;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Red sea;;PLINE-9-annoteIPL
Red sea;;PLINE-9-annoteIPL
Licinius Mucianus;;PLINE-9-annoteIPL
Licinius Mucianus;;PLINE-9-annoteIPL
archeotaxon;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Cadiz;;PLINE-9-annoteIPL
Cadiz;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Ibiza;;PLINE-9-annoteIPL
Ibiza;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
branchias;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Clitorius;;PLINE-9-annoteIPL
Clitorius;;PLINE-9-annoteIPL
synonym;;PLINE-9-annoteIPL
synonym;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
fising;;PLINE-9-annoteIPL
general apearance;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
aquilon;;PLINE-9-annoteIPL
aquilon;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
October;;PLINE-9-annoteIPL
October;;PLINE-9-annoteIPL
copulation;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Vedius Pollio;;PLINE-9-annoteIPL
Vedius Pollio;;PLINE-9-annoteIPL
1st c. BCE-1st c. CE;;PLINE-9-annoteIPL
use of animal part;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
flatfish;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
squale;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
nourishment by Greeks/Romans;;PLINE-9-annoteIPL
Periander;;PLINE-9-annoteIPL
Periander;;PLINE-9-annoteIPL
VI c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
not blooded;;PLINE-9-annoteIPL
foot number;;PLINE-9-annoteIPL
hard shell;;PLINE-9-annoteIPL
odour;;PLINE-9-annoteIPL
pedation;;PLINE-9-annoteIPL
ozaena;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
senses;;PLINE-9-annoteIPL
senses;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
fishing with fish pot;;PLINE-9-annoteIPL
odour;;PLINE-9-annoteIPL
other kind of public exhibition;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
pound;;PLINE-9-annoteIPL
Luculus;;PLINE-9-annoteIPL
L.;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Mediterranean sea;;PLINE-9-annoteIPL
Mediterranean sea;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
similiarity with another animal;;PLINE-9-annoteIPL
special form of locomotion;;PLINE-9-annoteIPL
movility of horn;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
synonym;;PLINE-9-annoteIPL
synonym;;PLINE-9-annoteIPL
foot number;;PLINE-9-annoteIPL
variety;;PLINE-9-annoteIPL
echinometra;;PLINE-9-annoteIPL
echinometra;;PLINE-9-annoteIPL
green  transparent;;PLINE-9-annoteIPL
green  transparent;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
number of offsprings;;PLINE-9-annoteIPL
sens general;;PLINE-9-annoteIPL
summer lethargy;;PLINE-9-annoteIPL
ancien classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
archeotaxon;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Persian gulf;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
clouded;;PLINE-9-annoteIPL
trade of animal part;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Thracian Bosphorus;;PLINE-9-annoteIPL
Thracian Bosphorus;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Acarnania;;PLINE-9-annoteIPL
Acarnania;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
Arabian mollusc with thorned shell;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Acarnania;;PLINE-9-annoteIPL
Acarnania;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Actium;;PLINE-9-annoteIPL
Actium;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Britannia;;PLINE-9-annoteIPL
Britannia;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
Caligula;;PLINE-9-annoteIPL
Caligula;;PLINE-9-annoteIPL
Lollius;;PLINE-9-annoteIPL
Lollius;;PLINE-9-annoteIPL
Gaius Cesar;;PLINE-9-annoteIPL
Gaius Cesar;;PLINE-9-annoteIPL
nephew of Augustus;;PLINE-9-annoteIPL
nephew of Augustus;;PLINE-9-annoteIPL
Caius.;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
historical characer;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
summer lethargy;;PLINE-9-annoteIPL
social behavour;;PLINE-9-annoteIPL
comparison with another animal;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Meninx;;PLINE-9-annoteIPL
Gaetulian coast;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Laconian coast;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
odour;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with shell;;PLINE-9-annoteIPL
comparison with another animal;;PLINE-9-annoteIPL
synonym;;PLINE-9-annoteIPL
pelagia;;PLINE-9-annoteIPL
pelagia;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
dilutensis;;PLINE-9-annoteIPL
varieties;;PLINE-9-annoteIPL
varieties;;PLINE-9-annoteIPL
ancien classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
phishing;;PLINE-9-annoteIPL
crimson dye;;PLINE-9-annoteIPL
crimson dye;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
Tullus Hostilius;;PLINE-9-annoteIPL
Tullus Hostilius;;PLINE-9-annoteIPL
1st c. BCE-1st c. CE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
trade of animal part;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
plces;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Emerita Augusta;;PLINE-9-annoteIPL
Emerita Augusta;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
sea nettle;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
« third nature »;;PLINE-9-annoteIPL
« third nature »;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
excretion organs;;PLINE-9-annoteIPL
sea nettle;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
special nourishment;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Hellespont;;PLINE-9-annoteIPL
Hellespont;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
variety of sponge;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
flatfish;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
flatfish;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
with conch;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Indian Sea;;PLINE-9-annoteIPL
Indian Sea;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Indian Sea;;PLINE-9-annoteIPL
Indian Sea;;PLINE-9-annoteIPL
foot (twelfth part);;PLINE-9-annoteIPL
foot (twelfth part);;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient clases;;PLINE-9-annoteIPL
cetos;;PLINE-9-annoteIPL
male’s sperm;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
flat fish;;PLINE-9-annoteIPL
flat fish;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
languste;;PLINE-9-annoteIPL
hindleg;;PLINE-9-annoteIPL
tadpole;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
aphya;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
flatfish;;PLINE-9-annoteIPL
Pleiads;;PLINE-9-annoteIPL
Pleiads;;PLINE-9-annoteIPL
April;;PLINE-9-annoteIPL
April;;PLINE-9-annoteIPL
June;;PLINE-9-annoteIPL
June;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
ancient classe;;PLINE-9-annoteIPL
cartilaginous fish;;PLINE-9-annoteIPL
filio-paternal relationship;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
specially distinguishing feature;;PLINE-9-annoteIPL
perhaps palaeographic mistake;;PLINE-9-annoteIPL
μῦς wrongly read for ἐμύς;;PLINE-9-annoteIPL
μῦς wrongly read for ἐμύς;;PLINE-9-annoteIPL
birth egg;;PLINE-9-annoteIPL
peoples;;PLINE-9-annoteIPL
trochos;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Neaples;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Baias;;PLINE-9-annoteIPL
Baias;;PLINE-9-annoteIPL
2nd-1st c. BCE;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Ravenna;;PLINE-9-annoteIPL
Ravenna;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Britannia;;PLINE-9-annoteIPL
Britannia;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
2nd-1st c. BCE;;PLINE-9-annoteIPL
historical charcter;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Naples;;PLINE-9-annoteIPL
Naples;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Bauli;;PLINE-9-annoteIPL
Bauli;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Tarquinia;;PLINE-9-annoteIPL
Tarquinia;;PLINE-9-annoteIPL
1st c. BCE;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Rieti;;PLINE-9-annoteIPL
Rieti;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Promunturium Solis  Africa;;PLINE-9-annoteIPL
Promunturium Solis  Africa;;PLINE-9-annoteIPL
quadrant (1/4 sextarii);;PLINE-9-annoteIPL
quadrant (1/4 sextarii);;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
similarity to another aimal;;PLINE-9-annoteIPL
Babylonian fluvial amphibian fish;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Cromna;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
Lycus;;PLINE-9-annoteIPL
Lycus;;PLINE-9-annoteIPL
ancient classes;;PLINE-9-annoteIPL
places;;PLINE-9-annoteIPL
