label;parent;candidate;chapter
Rome;;<https://opentheso.huma-num.fr/?idc=pcrtpk8Y2LVfGO&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtH5r3FYBpwe&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtub3KyOI21x&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt2W4MJwn9p2&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtkERiWybjc4&idt=th310>, <https://opentheso.huma-num.fr/?idc=107784&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtZTmusVUU24&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtM6FrOydySh&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtKod4ELdpbB&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrth0gIUmtQBn&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtYSIZDFxndl&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtMS5r1Oe0Tq&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtIkSWVMVuqB&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt0auHUwTKix&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtjFSFvSRvA0&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtlaEjZ1EQHL&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtRSkVB0xGL9&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt0lEegLdQOD&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtOIoML6YqHd&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtujPu6BHFnB&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtyFu25rKSvF&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtof7EHNsS2e&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtoNSSGgIkbX&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtB9St4P5oUc&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtHT5VRA7PzY&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt8cH0wF3OJa&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtvH84gVYGlG&idt=th310>;PLINE-8-annoteIPL
Rome;place;<https://opentheso.huma-num.fr/?idc=pcrtpk8Y2LVfGO&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtH5r3FYBpwe&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtub3KyOI21x&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt2W4MJwn9p2&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtkERiWybjc4&idt=th310>,<https://opentheso.huma-num.fr/?idc=107784&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtZTmusVUU24&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtM6FrOydySh&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtKod4ELdpbB&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrth0gIUmtQBn&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtYSIZDFxndl&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtMS5r1Oe0Tq&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtIkSWVMVuqB&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt0auHUwTKix&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtjFSFvSRvA0&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtlaEjZ1EQHL&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtRSkVB0xGL9&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt0lEegLdQOD&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtOIoML6YqHd&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtujPu6BHFnB&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtyFu25rKSvF&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtof7EHNsS2e&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtoNSSGgIkbX&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtB9St4P5oUc&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtHT5VRA7PzY&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt8cH0wF3OJa&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtvH84gVYGlG&idt=th310>;PLINE-8-annoteIPL
Italy;;<https://opentheso.huma-num.fr/?idc=pcrtB2qQmSnkAM&idt=th310>, <https://opentheso.huma-num.fr/?idc=105757&idt=th310>, <https://opentheso.huma-num.fr/?idc=105718&idt=th310>, <https://opentheso.huma-num.fr/?idc=105763&idt=th310>, <https://opentheso.huma-num.fr/?idc=105761&idt=th310>, <https://opentheso.huma-num.fr/?idc=105762&idt=th310>;PLINE-8-annoteIPL
Italy;places;<https://opentheso.huma-num.fr/?idc=pcrtB2qQmSnkAM&idt=th310>,<https://opentheso.huma-num.fr/?idc=105757&idt=th310>,<https://opentheso.huma-num.fr/?idc=105718&idt=th310>,<https://opentheso.huma-num.fr/?idc=105763&idt=th310>,<https://opentheso.huma-num.fr/?idc=105761&idt=th310>,<https://opentheso.huma-num.fr/?idc=105762&idt=th310>;PLINE-8-annoteIPL
absolute;size;<https://opentheso.huma-num.fr/?idc=105271&idt=th310>,<https://opentheso.huma-num.fr/?idc=105167&idt=th310>,<https://opentheso.huma-num.fr/?idc=105374&idt=th310>;PLINE-8-annoteIPL
absolute;size;<https://opentheso.huma-num.fr/?idc=105271&idt=th310>,<https://opentheso.huma-num.fr/?idc=105167&idt=th310>,<https://opentheso.huma-num.fr/?idc=105374&idt=th310>;PLINE-8-annoteIPL
Scythia;;<https://opentheso.huma-num.fr/?idc=105773&idt=th310>, <https://opentheso.huma-num.fr/?idc=108367&idt=th310>, <https://opentheso.huma-num.fr/?idc=105770&idt=th310>, <https://opentheso.huma-num.fr/?idc=105772&idt=th310>, <https://opentheso.huma-num.fr/?idc=105735&idt=th310>, <https://opentheso.huma-num.fr/?idc=105774&idt=th310>, <https://opentheso.huma-num.fr/?idc=105771&idt=th310>;PLINE-8-annoteIPL
Scythia;places;<https://opentheso.huma-num.fr/?idc=105773&idt=th310>,<https://opentheso.huma-num.fr/?idc=108367&idt=th310>,<https://opentheso.huma-num.fr/?idc=105770&idt=th310>,<https://opentheso.huma-num.fr/?idc=105772&idt=th310>,<https://opentheso.huma-num.fr/?idc=105735&idt=th310>,<https://opentheso.huma-num.fr/?idc=105774&idt=th310>,<https://opentheso.huma-num.fr/?idc=105771&idt=th310>;PLINE-8-annoteIPL
Germania;;<https://opentheso.huma-num.fr/?idc=105719&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtPauH7IbOEP&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtttgcal8con&idt=th310>;PLINE-8-annoteIPL
Germania;places;<https://opentheso.huma-num.fr/?idc=105719&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtPauH7IbOEP&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtttgcal8con&idt=th310>;PLINE-8-annoteIPL
Africa;;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>, <https://opentheso.huma-num.fr/?idc=106949&idt=th310>, <https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Africa;places;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>,<https://opentheso.huma-num.fr/?idc=106949&idt=th310>,<https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Asia;;<https://opentheso.huma-num.fr/?idc=pcrt4JKQiwBGGY&idt=th310>, <https://opentheso.huma-num.fr/?idc=105775&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrts4WmzQSkMy&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtMi70NbQ1H2&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtlga7ZOUwcx&idt=th310>;PLINE-8-annoteIPL
Asia;places;<https://opentheso.huma-num.fr/?idc=pcrt4JKQiwBGGY&idt=th310>,<https://opentheso.huma-num.fr/?idc=105775&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrts4WmzQSkMy&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtMi70NbQ1H2&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtlga7ZOUwcx&idt=th310>;PLINE-8-annoteIPL
horse;;<https://opentheso.huma-num.fr/?idc=108751&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt4UE6wMvzwu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6i8AcPBoY2&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtyeENLqaQU8&idt=th310>, <https://opentheso.huma-num.fr/?idc=107902&idt=th310>, <https://opentheso.huma-num.fr/?idc=105879&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>, <https://opentheso.huma-num.fr/?idc=105559&idt=th310>, <https://opentheso.huma-num.fr/?idc=106756&idt=th310>;PLINE-8-annoteIPL
horse;similarity to another animal;<https://opentheso.huma-num.fr/?idc=108751&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt4UE6wMvzwu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6i8AcPBoY2&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtyeENLqaQU8&idt=th310>,<https://opentheso.huma-num.fr/?idc=107902&idt=th310>,<https://opentheso.huma-num.fr/?idc=105879&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>,<https://opentheso.huma-num.fr/?idc=105559&idt=th310>,<https://opentheso.huma-num.fr/?idc=106756&idt=th310>;PLINE-8-annoteIPL
Nord;;<https://opentheso.huma-num.fr/?idc=108126&idt=th310>, <https://opentheso.huma-num.fr/?idc=107812&idt=th310>;PLINE-8-annoteIPL
Nord;places;<https://opentheso.huma-num.fr/?idc=108126&idt=th310>,<https://opentheso.huma-num.fr/?idc=107812&idt=th310>;PLINE-8-annoteIPL
Scandinavia;;<https://opentheso.huma-num.fr/?idc=107814&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtNfrO4vTbeW&idt=th310>;PLINE-8-annoteIPL
Scandinavia;places;<https://opentheso.huma-num.fr/?idc=107814&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtNfrO4vTbeW&idt=th310>;PLINE-8-annoteIPL
elk;;<https://opentheso.huma-num.fr/?idc=pcrtBcpO28drVM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt887vr6FuSI&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt0iMD8sfiqe&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtzmEytuBTdR&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtlSEevAHx0F&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtlSaqkoJ8gu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtbSfKuoqH7L&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtQDMgWIk9Xt&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtJVQdHG1iJj&idt=th310>;PLINE-8-annoteIPL
elk;similarity to another animal;<https://opentheso.huma-num.fr/?idc=pcrtBcpO28drVM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt887vr6FuSI&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtAWl3eAUQlA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt0iMD8sfiqe&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtzmEytuBTdR&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtlSEevAHx0F&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtlSaqkoJ8gu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtbSfKuoqH7L&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtQDMgWIk9Xt&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtJVQdHG1iJj&idt=th310>;PLINE-8-annoteIPL
horse;;<https://opentheso.huma-num.fr/?idc=108751&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt4UE6wMvzwu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6i8AcPBoY2&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtyeENLqaQU8&idt=th310>, <https://opentheso.huma-num.fr/?idc=107902&idt=th310>, <https://opentheso.huma-num.fr/?idc=105879&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>, <https://opentheso.huma-num.fr/?idc=105559&idt=th310>, <https://opentheso.huma-num.fr/?idc=106756&idt=th310>;PLINE-8-annoteIPL
horse;similarity to another animal;<https://opentheso.huma-num.fr/?idc=108751&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt4UE6wMvzwu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6i8AcPBoY2&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtyeENLqaQU8&idt=th310>,<https://opentheso.huma-num.fr/?idc=107902&idt=th310>,<https://opentheso.huma-num.fr/?idc=105879&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtZaXSiqHU8Q&idt=th310>,<https://opentheso.huma-num.fr/?idc=105559&idt=th310>,<https://opentheso.huma-num.fr/?idc=106756&idt=th310>;PLINE-8-annoteIPL
bull;;<https://opentheso.huma-num.fr/?idc=108557&idt=th310>, <https://opentheso.huma-num.fr/?idc=107906&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtWQVOSBxFKT&idt=th310>, <https://opentheso.huma-num.fr/?idc=105882&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtAcmX7RUSes&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtoSU7ZeaynD&idt=th310>, <https://opentheso.huma-num.fr/?idc=105898&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt34NxNXOBYM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtVibtZJlA99&idt=th310>;PLINE-8-annoteIPL
bull;similarity to another animal;<https://opentheso.huma-num.fr/?idc=108557&idt=th310>,<https://opentheso.huma-num.fr/?idc=107906&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtWQVOSBxFKT&idt=th310>,<https://opentheso.huma-num.fr/?idc=105882&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtAcmX7RUSes&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtoSU7ZeaynD&idt=th310>,<https://opentheso.huma-num.fr/?idc=105898&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt34NxNXOBYM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtVibtZJlA99&idt=th310>;PLINE-8-annoteIPL
Africa;;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>, <https://opentheso.huma-num.fr/?idc=106949&idt=th310>, <https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Africa;places;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>,<https://opentheso.huma-num.fr/?idc=106949&idt=th310>,<https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Asia;;<https://opentheso.huma-num.fr/?idc=pcrt4JKQiwBGGY&idt=th310>, <https://opentheso.huma-num.fr/?idc=105775&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrts4WmzQSkMy&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtMi70NbQ1H2&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtlga7ZOUwcx&idt=th310>;PLINE-8-annoteIPL
Asia;places;<https://opentheso.huma-num.fr/?idc=pcrt4JKQiwBGGY&idt=th310>,<https://opentheso.huma-num.fr/?idc=105775&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrts4WmzQSkMy&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtMi70NbQ1H2&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtlga7ZOUwcx&idt=th310>;PLINE-8-annoteIPL
Greece;;<https://opentheso.huma-num.fr/?idc=107816&idt=th310>, <https://opentheso.huma-num.fr/?idc=105721&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrthVmhMkQMmx&idt=th310>;PLINE-8-annoteIPL
Greece;places;<https://opentheso.huma-num.fr/?idc=107816&idt=th310>,<https://opentheso.huma-num.fr/?idc=105721&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrthVmhMkQMmx&idt=th310>;PLINE-8-annoteIPL
Europe;;<https://opentheso.huma-num.fr/?idc=105713&idt=th310>, <https://opentheso.huma-num.fr/?idc=105714&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtDwaVhg6t8y&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtxWo04sM6MJ&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt4gjDw8xmzt&idt=th310>, <https://opentheso.huma-num.fr/?idc=105689&idt=th310>;PLINE-8-annoteIPL
Europe;places;<https://opentheso.huma-num.fr/?idc=105713&idt=th310>,<https://opentheso.huma-num.fr/?idc=105714&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtDwaVhg6t8y&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtxWo04sM6MJ&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt4gjDw8xmzt&idt=th310>,<https://opentheso.huma-num.fr/?idc=105689&idt=th310>;PLINE-8-annoteIPL
river;;<https://opentheso.huma-num.fr/?idc=107834&idt=th310>, <https://opentheso.huma-num.fr/?idc=105766&idt=th310>, <https://opentheso.huma-num.fr/?idc=107816&idt=th310>, <https://opentheso.huma-num.fr/?idc=105759&idt=th310>, <https://opentheso.huma-num.fr/?idc=107844&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtuqSj7zzidD&idt=th310>, <https://opentheso.huma-num.fr/?idc=105752&idt=th310>, <https://opentheso.huma-num.fr/?idc=105745&idt=th310>, <https://opentheso.huma-num.fr/?idc=105738&idt=th310>, <https://opentheso.huma-num.fr/?idc=105771&idt=th310>, <https://opentheso.huma-num.fr/?idc=107806&idt=th310>;PLINE-8-annoteIPL
river;places;<https://opentheso.huma-num.fr/?idc=107834&idt=th310>,<https://opentheso.huma-num.fr/?idc=105766&idt=th310>,<https://opentheso.huma-num.fr/?idc=107816&idt=th310>,<https://opentheso.huma-num.fr/?idc=105759&idt=th310>,<https://opentheso.huma-num.fr/?idc=107844&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtuqSj7zzidD&idt=th310>,<https://opentheso.huma-num.fr/?idc=105752&idt=th310>,<https://opentheso.huma-num.fr/?idc=105745&idt=th310>,<https://opentheso.huma-num.fr/?idc=105738&idt=th310>,<https://opentheso.huma-num.fr/?idc=105771&idt=th310>,<https://opentheso.huma-num.fr/?idc=107806&idt=th310>;PLINE-8-annoteIPL
river;;<https://opentheso.huma-num.fr/?idc=107834&idt=th310>, <https://opentheso.huma-num.fr/?idc=105766&idt=th310>, <https://opentheso.huma-num.fr/?idc=107816&idt=th310>, <https://opentheso.huma-num.fr/?idc=105759&idt=th310>, <https://opentheso.huma-num.fr/?idc=107844&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtuqSj7zzidD&idt=th310>, <https://opentheso.huma-num.fr/?idc=105752&idt=th310>, <https://opentheso.huma-num.fr/?idc=105745&idt=th310>, <https://opentheso.huma-num.fr/?idc=105738&idt=th310>, <https://opentheso.huma-num.fr/?idc=105771&idt=th310>, <https://opentheso.huma-num.fr/?idc=107806&idt=th310>;PLINE-8-annoteIPL
Africa;;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>, <https://opentheso.huma-num.fr/?idc=106949&idt=th310>, <https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Africa;places;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>,<https://opentheso.huma-num.fr/?idc=106949&idt=th310>,<https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Syria;;<https://opentheso.huma-num.fr/?idc=pcrtNoE01DKw7Q&idt=th310>, <https://opentheso.huma-num.fr/?idc=107826&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtEb5kp5acOA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtH7bAGqdzuf&idt=th310>;PLINE-8-annoteIPL
Syria;places;<https://opentheso.huma-num.fr/?idc=pcrtNoE01DKw7Q&idt=th310>,<https://opentheso.huma-num.fr/?idc=107826&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtEb5kp5acOA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtH7bAGqdzuf&idt=th310>;PLINE-8-annoteIPL
dog;;<https://opentheso.huma-num.fr/?idc=pcrtzK37WsiInH&idt=th310>, <https://opentheso.huma-num.fr/?idc=107978&idt=th310>, <https://opentheso.huma-num.fr/?idc=107399&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt4v7jKE3TVw&idt=th310>, <https://opentheso.huma-num.fr/?idc=105959&idt=th310>;PLINE-8-annoteIPL
dog;similarity to another animal;<https://opentheso.huma-num.fr/?idc=pcrtzK37WsiInH&idt=th310>,<https://opentheso.huma-num.fr/?idc=107978&idt=th310>,<https://opentheso.huma-num.fr/?idc=107399&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt4v7jKE3TVw&idt=th310>,<https://opentheso.huma-num.fr/?idc=105959&idt=th310>;PLINE-8-annoteIPL
dent;;<https://opentheso.huma-num.fr/?idc=pcrtB5MOlwoFbc&idt=th310>,<https://opentheso.huma-num.fr/?idc=105134&idt=th310>;PLINE-8-annoteIPL
Africa;;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>, <https://opentheso.huma-num.fr/?idc=106949&idt=th310>, <https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
Africa;places;<https://opentheso.huma-num.fr/?idc=pcrtASNSSVPKAu&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtWenr3MyngA&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtShV4zjpBwz&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrtVXEeNuNBWM&idt=th310>,<https://opentheso.huma-num.fr/?idc=pcrt6dOfSUnkXu&idt=th310>,<https://opentheso.huma-num.fr/?idc=106949&idt=th310>,<https://opentheso.huma-num.fr/?idc=108467&idt=th310>;PLINE-8-annoteIPL
tale;;<https://opentheso.huma-num.fr/?idc=pcrtVeZQVh7enW&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt2m165SIOlQ&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtAuIIhy2xSX&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt8uSV4Y8Zx3&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtNQhoS8U7Ve&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtTv2xhrEwPW&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtBDFoDRAo75&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtZSSTfT3iW8&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtXnnrd43yND&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt6ihD3VYe4o&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtRQYH2vEDpP&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt2l2q4DKWSm&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtTcw1EjNRjc&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtySN3dH3oKv&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtf8SaMYKckm&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtmRPjWUhIEi&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtHgXylM0gkU&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtjxHvdqN73m&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtA6c6u5nOqA&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtE2HKmkY7aj&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtAoNmnP9BYF&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtpYS4ijo0m2&idt=th310>, <https://opentheso.huma-num.fr/?idc=105463&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtsS4yoli5F3&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtJGP8rtUT4q&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrt86nTYZYBHw&idt=th310>, <https://opentheso.huma-num.fr/?idc=pcrtSpZKiFuqSw&idt=th310>;PLINE-8-annoteIPL
dent;;<https://opentheso.huma-num.fr/?idc=pcrtB5MOlwoFbc&idt=th310>,<https://opentheso.huma-num.fr/?idc=105134&idt=th310>;PLINE-8-annoteIPL
cock;;<https://opentheso.huma-num.fr/?idc=107952&idt=th310>, <https://opentheso.huma-num.fr/?idc=107956&idt=th310>, <https://opentheso.huma-num.fr/?idc=108233&idt=th310>;PLINE-8-annoteIPL
